"","Position","Track.Name","Artist","Streams","URL","country"
"207",7,"COLT","Samra",23983,"https://open.spotify.com/track/76IVpz47q3ghkxoUeTTEKb","Austria"
"208",8,"100%","Senidah",21378,"https://open.spotify.com/track/58cWbqYLz06X69SqJiYeky","Austria"
"209",9,"Falling","Trevor Daniel",21054,"https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa","Austria"
"210",10,"Skifahren (feat. Joshi Mizu)","The Cratez",20902,"https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD","Austria"
"211",11,"Driving Home for Christmas - 2019 Remaster","Chris Rea",19385,"https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R","Austria"
"212",12,"110","Capital Bra",18997,"https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC","Austria"
"213",13,"Santa Tell Me","Ariana Grande",18863,"https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb","Austria"
"214",14,"Merry Christmas Everyone","Shakin' Stevens",18358,"https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE","Austria"
"215",15,"Happy Xmas (War Is Over) - Remastered","John Lennon",17050,"https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy","Austria"
"216",16,"200 km/h","Apache 207",16184,"https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q","Austria"
"217",17,"Keine Liebe","RIN",15854,"https://open.spotify.com/track/4OVF6uwZlMOSlZmHDnwliX","Austria"
"218",18,"ROXANNE","Arizona Zervas",15524,"https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK","Austria"
"219",19,"everything i wanted","Billie Eilish",15389,"https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ","Austria"
"220",20,"Wieso tust Du dir das an?","Apache 207",15270,"https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89","Austria"
"221",21,"Mistletoe","Justin Bieber",15232,"https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA","Austria"
"222",22,"Puta Madre - Bonustrack","RAF Camora",15217,"https://open.spotify.com/track/0bg9us6qbMWTAMSF3y4egO","Austria"
"223",23,"Don't Start Now","Dua Lipa",14933,"https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg","Austria"
"224",24,"Circles","Post Malone",14921,"https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb","Austria"
"225",25,"95 BPM","Samra",14762,"https://open.spotify.com/track/6WSwle8wTdJhOGEukwTxWf","Austria"
"226",26,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",14670,"https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD","Austria"
"227",27,"Memories","Maroon 5",14478,"https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM","Austria"
"228",28,"Wonderful Dream (Holidays Are Coming) - Radio Version","Melanie Thornton",14470,"https://open.spotify.com/track/0SvD6EdetxVtXei2JhkV4B","Austria"
"229",29,"Ride It","Regard",14253,"https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ","Austria"
"230",30,"Hallelujah","Pentatonix",14157,"https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx","Austria"
"231",31,"Ayy Macarena","Tyga",13932,"https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX","Austria"
"232",32,"Alien","RIN",13912,"https://open.spotify.com/track/2RaKlveGCllSaXloN8kmzV","Austria"
"233",33,"KARMA","Nimo",13661,"https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM","Austria"
"234",34,"Tiffany","Shindy",13613,"https://open.spotify.com/track/2L0H5LWEuIAvrzfzTruyCB","Austria"
"235",35,"Lucid Dreams","Juice WRLD",13510,"https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR","Austria"
"236",36,"2002","Sido",13386,"https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b","Austria"
"237",37,"Honda Civic","The Cratez",13305,"https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud","Austria"
"238",38,"hot girl bummer","blackbear",13085,"https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku","Austria"
"239",39,"Someone You Loved","Lewis Capaldi",13027,"https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf","Austria"
"240",40,"Underneath the Tree","Kelly Clarkson",12762,"https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5","Austria"
"241",41,"It's Beginning to Look a Lot like Christmas","Michael Bublé",12728,"https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI","Austria"
"242",42,"Thank God It's Christmas - Non-Album Single","Queen",12554,"https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck","Austria"
"243",43,"Christmas Time","Bryan Adams",12539,"https://open.spotify.com/track/6aoWJSqAgHXacunJ2tdijv","Austria"
"244",44,"bad guy","Billie Eilish",12520,"https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m","Austria"
"245",45,"Do They Know It's Christmas? - 1984 Version","Band Aid",12373,"https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf","Austria"
"246",46,"Tilidin","Capital Bra",12316,"https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU","Austria"
"247",47,"Unnormal","RAF Camora",12269,"https://open.spotify.com/track/7CzSP7spDpZBP8edbtPIwI","Austria"
"248",48,"Himmel grau","Kontra K",12077,"https://open.spotify.com/track/1xdj09kwlmFmVONYaYyNsY","Austria"
"249",49,"Lose You To Love Me","Selena Gomez",12003,"https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5","Austria"
"250",50,"Adriana","RAF Camora",11802,"https://open.spotify.com/track/5YbcMbH4xHRfep9rSxLRDt","Austria"
"251",51,"Blinding Lights","The Weeknd",11660,"https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD","Austria"
"252",52,"Feliz Navidad","José Feliciano",11447,"https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS","Austria"
"253",53,"Vermissen","Juju",11407,"https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz","Austria"
"254",54,"500 PS","Bonez MC",11164,"https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG","Austria"
"255",55,"Señorita","Shawn Mendes",11121,"https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2","Austria"
"256",56,"HIGHEST IN THE ROOM","Travis Scott",11060,"https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW","Austria"
"257",57,"Wieder Lila","Samra",10572,"https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We","Austria"
"258",58,"Adore You","Harry Styles",10195,"https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7","Austria"
"259",59,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",9942,"https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU","Austria"
"260",60,"Jingle Bell Rock","Bobby Helms",9917,"https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj","Austria"
"261",61,"Better","Lena",9714,"https://open.spotify.com/track/3jCMdvc8bFOKChETbFV9Zc","Austria"
"262",62,"Doch in der Nacht","Apache 207",9617,"https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi","Austria"
"263",63,"CASINO ROYAL","Kianush",9404,"https://open.spotify.com/track/3Dkfcd3DbXGVmM05KCRuFA","Austria"
"264",64,"Beautiful People (feat. Khalid)","Ed Sheeran",9307,"https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv","Austria"
"265",65,"Sorry","Veysel",9266,"https://open.spotify.com/track/4usaWLgpOAmNT8RLWVmNiB","Austria"
"266",66,"Hate Me (with Juice WRLD)","Ellie Goulding",8954,"https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE","Austria"
"267",67,"Christmas Lights","Coldplay",8850,"https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL","Austria"
"268",68,"Watermelon Sugar","Harry Styles",8794,"https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY","Austria"
"269",69,"Huracan","Samra",8736,"https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1","Austria"
"270",70,"Eiskalt","Loredana",8687,"https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU","Austria"
"271",71,"Désolé","Fero47",8574,"https://open.spotify.com/track/5pXlCsfB8VUXAQqQCFAcB7","Austria"
"272",72,"My Only Wish (This Year)","Britney Spears",8481,"https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67","Austria"
"273",73,"YAYO","Kollegah",8437,"https://open.spotify.com/track/32bW7B954YY6p2JuKaf4JP","Austria"
"274",74,"Have Yourself A Merry Little Christmas","Sam Smith",8393,"https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K","Austria"
"275",75,"Stars","VIZE",8351,"https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet","Austria"
"276",76,"It's the Most Wonderful Time of the Year","Andy Williams",8141,"https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A","Austria"
"277",77,"Roses - Imanbek Remix","SAINt JHN",8058,"https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI","Austria"
"278",78,"I'll Be Home","Meghan Trainor",8047,"https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3","Austria"
"279",79,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",7970,"https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd","Austria"
"280",80,"Like It's Christmas","Jonas Brothers",7928,"https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv","Austria"
"281",81,"Daye","Fero47",7879,"https://open.spotify.com/track/1vQPHu34f8qNnGQoyQ3i9v","Austria"
"282",82,"Outnumbered","Dermot Kennedy",7855,"https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE","Austria"
"283",83,"Bietigheimication","RIN",7819,"https://open.spotify.com/track/4Y5ShamuGjxfQWdwY1Kz5R","Austria"
"284",84,"Summer Cem (feat. Luciano)","Summer Cem",7714,"https://open.spotify.com/track/1hrHUEYoVBC1hNCXkX7tIA","Austria"
"285",85,"My Oh My (feat. DaBaby)","Camila Cabello",7706,"https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K","Austria"
"286",86,"Holly Jolly Christmas","Michael Bublé",7675,"https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE","Austria"
"287",87,"Rockin' Around The Christmas Tree","Brenda Lee",7660,"https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97","Austria"
"288",88,"Santa's Coming For Us","Sia",7634,"https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6","Austria"
"289",89,"Mary","Bausa",7561,"https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV","Austria"
"290",90,"Hoch","Tim Bendzko",7534,"https://open.spotify.com/track/7gqefhSJfWyN1qQ2huvEze","Austria"
"291",91,"Castles","Freya Ridings",7487,"https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n","Austria"
"292",92,"Kein Problem","Apache 207",7434,"https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s","Austria"
"293",93,"Step Into Christmas","Elton John",7430,"https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT","Austria"
"294",94,"Futsal Shuffle 2020","Lil Uzi Vert",7398,"https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs","Austria"
"295",95,"I Don't Care (with Justin Bieber)","Ed Sheeran",7380,"https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9","Austria"
"296",96,"Liar","Camila Cabello",7269,"https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA","Austria"
"297",97,"Before You Go","Lewis Capaldi",7220,"https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP","Austria"
"298",98,"Seele","Azet",7184,"https://open.spotify.com/track/0b9tA3TNHCzfbTh9mGloNx","Austria"
"299",99,"UP IN SMOKE","RIN",7150,"https://open.spotify.com/track/0nnmA43aDEfmau2Vyo7b4g","Austria"
"300",100,"Lose Control","MEDUZA",7116,"https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK","Austria"
"301",101,"Swish","Summer Cem",7044,"https://open.spotify.com/track/4ktwDUoKdVlk50lUlSIMEY","Austria"
"302",102,"Piece Of Your Heart","MEDUZA",6948,"https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs","Austria"
"303",103,"Fabergé","RIN",6945,"https://open.spotify.com/track/7BYf1rypxrlcLK2DMLSjiw","Austria"
"304",104,"Torn","Ava Max",6933,"https://open.spotify.com/track/2GdxQw8NwoeH8tKySg6nym","Austria"
"305",105,"Little Help","The BossHoss",6891,"https://open.spotify.com/track/3uQp3pxHqAcNTREQeZrbkv","Austria"
"306",106,"Kein Plan","Loredana",6881,"https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU","Austria"
"307",107,"Rescue Me","OneRepublic",6831,"https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM","Austria"
"308",108,"Light","Jerome",6830,"https://open.spotify.com/track/1lht8jb3c6rEiVaqX94enH","Austria"
"309",109,"If The World Was Ending (feat. Julia Michaels)","JP Saxe",6810,"https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ","Austria"
"310",110,"Robbery","Juice WRLD",6801,"https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ","Austria"
"311",111,"Kokain","Bonez MC",6786,"https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf","Austria"
"312",112,"PHANTOM","reezy",6745,"https://open.spotify.com/track/1s0nANz8q6gEZOms034GbU","Austria"
"313",113,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",6726,"https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk","Austria"
"314",114,"Santa Baby","Kylie Minogue",6709,"https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz","Austria"
"315",115,"Play","K-391",6705,"https://open.spotify.com/track/4jp4Z02kzzg8gK0NmDGgml","Austria"
"316",116,"Higher Love","Kygo",6680,"https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY","Austria"
"317",117,"Diamonds (feat. Capital Bra)","Summer Cem",6654,"https://open.spotify.com/track/2nPJnablplDgVVgSDF9BAs","Austria"
"318",118,"Do They Know It's Christmas? - 2014","Band Aid 30",6648,"https://open.spotify.com/track/3iMRGDhn0ghHIUMmlKrJOh","Austria"
"319",119,"RITMO (Bad Boys For Life)","The Black Eyed Peas",6580,"https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf","Austria"
"320",120,"Fratello","Ghetto Phénomène",6570,"https://open.spotify.com/track/1WqsQ3hjFZ1JOWWklngh5T","Austria"
"321",121,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",6519,"https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ","Austria"
"322",122,"Hayabusa","Miami Yacine",6502,"https://open.spotify.com/track/5bWb0lSKQzqlRbq6lonxl7","Austria"
"323",123,"Vendetta","RAF Camora",6418,"https://open.spotify.com/track/6aoMCqHqnTGwOzDARaYvic","Austria"
"324",124,"Legends","Juice WRLD",6395,"https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa","Austria"
"325",125,"Jetzt rufst du an","Loredana",6333,"https://open.spotify.com/track/46QHfb0an5B7cgHRfuDHas","Austria"
"326",126,"Bruises","Lewis Capaldi",6299,"https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG","Austria"
"327",127,"Takeaway","The Chainsmokers",6223,"https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw","Austria"
"328",128,"Ohne mein Team","Bonez MC",6163,"https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3","Austria"
"329",129,"Prinzessa","Capital Bra",6157,"https://open.spotify.com/track/0Tq0EhQpVeQJwV3E3P5Jti","Austria"
"330",130,"Merry Christmas, Happy Holidays","*NSYNC",6154,"https://open.spotify.com/track/2il7ZxLzVhPxMHNidnsa3I","Austria"
"331",131,"Chaos","Mathea",6148,"https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB","Austria"
"332",132,"Genick","Loredana",6134,"https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH","Austria"
"333",133,"Hollywood","RIN",6124,"https://open.spotify.com/track/034jxfixe0Gogd6p0reMnP","Austria"
"334",134,"Sweet but Psycho","Ava Max",6118,"https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","Austria"
"335",135,"All I Want (For Christmas)","Liam Payne",6018,"https://open.spotify.com/track/4Day5xkFhvHLwXykznyRLA","Austria"
"336",136,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",6010,"https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts","Austria"
"337",137,"No Idea","Don Toliver",5995,"https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu","Austria"
"338",138,"Old Town Road - Remix","Lil Nas X",5959,"https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG","Austria"
"339",139,"HERE (For Christmas)","Lukas Graham",5924,"https://open.spotify.com/track/1Cth2nNUYYfCiSoIei6rCi","Austria"
"340",140,"Merry Xmas Everybody","Slade",5914,"https://open.spotify.com/track/3iwZ8hg0q1kTBB5kjg0nO4","Austria"
"341",141,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",5904,"https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx","Austria"
"342",142,"Monster","LUM!X",5893,"https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w","Austria"
"343",143,"Sex mit dir","Apache 207",5878,"https://open.spotify.com/track/0PEwVF6TStGXMTnQMAk9kl","Austria"
"344",144,"Berlin lebt wie nie zuvor","Capital Bra",5840,"https://open.spotify.com/track/2pfio0uHpT4USTPBNeTIWo","Austria"
"345",145,"when the party's over","Billie Eilish",5839,"https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I","Austria"
"346",146,"1000 Hits","Jamule",5832,"https://open.spotify.com/track/22XKrkW2HeaLlxNDQs14iG","Austria"
"347",147,"Mambo No. 5","Summer Cem",5825,"https://open.spotify.com/track/1tqBuMynbCeneU8Qv7Tpd5","Austria"
"348",148,"Heartless","The Weeknd",5801,"https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU","Austria"
"349",149,"Holidays Are Coming (from the Coca-Cola Campaign) (feat. Camélia Jordana & Namika)","The Kingdom Choir",5798,"https://open.spotify.com/track/2fUcw8H81f2XJqRfqWYW93","Austria"
"350",150,"Letzte Träne","Kontra K",5786,"https://open.spotify.com/track/1FuJKBi6XdFyf8Yzmck468","Austria"
"351",151,"Als wenns gestern war","Slavik",5770,"https://open.spotify.com/track/5yWnIalBcSZn8vKwZd3VJa","Austria"
"352",152,"Vintage","RIN",5750,"https://open.spotify.com/track/2DGaC5ET92bgg0fMunJKIF","Austria"
"353",153,"Vincent","Sarah Connor",5683,"https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG","Austria"
"354",154,"Athen","Jamule",5653,"https://open.spotify.com/track/1MJzx3O4tcwe7PrRWpOAb4","Austria"
"355",155,"Rudolph The Red-Nosed Reindeer","Dean Martin",5600,"https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw","Austria"
"356",156,"Be Alright","Dean Lewis",5541,"https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy","Austria"
"357",157,"Shallow","Lady Gaga",5534,"https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","Austria"
"358",158,"194 Länder - Single Version","Mark Forster",5530,"https://open.spotify.com/track/6kga9ZYARzHBprnLOENrMQ","Austria"
"359",159,"Nummer 1","Capital Bra",5527,"https://open.spotify.com/track/3ME2RHvx9JyVQjFFMbLIvt","Austria"
"360",160,"Dior 2001","RIN",5526,"https://open.spotify.com/track/6WusSsncC0Oo9sFHKwQii6","Austria"
"361",161,"lovely (with Khalid)","Billie Eilish",5519,"https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","Austria"
"362",162,"Neptun","KC Rebell",5515,"https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp","Austria"
"363",163,"In der Weihnachtsbäckerei","Rolf Zuckowski",5500,"https://open.spotify.com/track/7gcKoI9KokClK9ZUjNFgZa","Austria"
"364",164,"All Around The World (La La La)","R3HAB",5483,"https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp","Austria"
"365",165,"DNA","KC Rebell",5475,"https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0","Austria"
"366",166,"Goodbyes (Feat. Young Thug)","Post Malone",5457,"https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo","Austria"
"367",167,"Tausend Tattoos","Sido",5439,"https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu","Austria"
"368",168,"Mon Ami","Eno",5432,"https://open.spotify.com/track/1EahDyajDQl5zRfmlDqpYx","Austria"
"369",169,"Own It (feat. Ed Sheeran & Burna Boy)","Stormzy",5403,"https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR","Austria"
"370",170,"Turn Me On (feat. Vula)","Riton",5396,"https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9","Austria"
"371",171,"MONEYHONEYDRIP","Jamule",5375,"https://open.spotify.com/track/7uj8AUQSUg8ZAzabYLwt8f","Austria"
"372",172,"High Hopes","Panic! At The Disco",5370,"https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","Austria"
"373",173,"Perfekt (feat. Sofiane)","RAF Camora",5360,"https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr","Austria"
"374",174,"Feliz Navidad - Recorded at Spotify Studios NYC","Why Don't We",5341,"https://open.spotify.com/track/4uqRDeCgXPLQFYqA5uf5Tr","Austria"
"375",175,"Benzema","Capital Bra",5339,"https://open.spotify.com/track/0gyO8zq1Hw5GTQ33EXcc40","Austria"
"376",176,"Trampoline (with ZAYN)","SHAED",5297,"https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k","Austria"
"377",177,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)","KitschKrieg",5294,"https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S","Austria"
"378",178,"SOS (feat. Aloe Blacc)","Avicii",5240,"https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5","Austria"
"379",179,"kaleidoskop","Pizzera & Jaus",5229,"https://open.spotify.com/track/2yzLtKL4lIQs53SQ1B0EhK","Austria"
"380",180,"In My Mind","Dynoro",5207,"https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","Austria"
"381",181,"Lights Up","Harry Styles",5192,"https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb","Austria"
"382",182,"Only Human","Jonas Brothers",5183,"https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk","Austria"
"383",183,"Cozy Little Christmas","Katy Perry",5177,"https://open.spotify.com/track/02FaKXXL7KUtRc7K0k54tL","Austria"
"384",184,"Falling","Harry Styles",5171,"https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp","Austria"
"385",185,"Sleigh Ride","The Ronettes",5138,"https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX","Austria"
"386",186,"All I Want for Christmas Is You","Michael Bublé",5123,"https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ","Austria"
"387",187,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",5121,"https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY","Austria"
"388",188,"Bittersweet Symphony (feat. Emily Roberts)","GAMPER & DADONI",5115,"https://open.spotify.com/track/6sYJuVcEu4gFHmeTLdHzRz","Austria"
"389",189,"Don't Call Me Up","Mabel",5115,"https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","Austria"
"390",190,"Cherry Lady","Capital Bra",5110,"https://open.spotify.com/track/4j5WelE5mkf9A2jmts729h","Austria"
"391",191,"2x","Mathea",5110,"https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw","Austria"
"392",192,"Nautilus","Shindy",5107,"https://open.spotify.com/track/4qOTcNt9fUBA1PhA2VFg8W","Austria"
"393",193,"Ophelia","The Lumineers",5105,"https://open.spotify.com/track/6ZYS6QQxTLsQ6IFXdVx1r4","Austria"
"394",194,"The Best Side Of Life","Sarah Connor",5071,"https://open.spotify.com/track/5XM67HdnPub0nMDqJEUPdy","Austria"
"395",195,"BOP","DaBaby",5033,"https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN","Austria"
